evidence_id,family,indicator,observation_type,value,collected_utc,collection_mechanism,originating_service,original_query,raw_response_ref,sha256,provenance,confidence,relationship_type,first_seen,last_seen,asn,notes
NRB-PO-0076,NodeRabbit,optimumhealthcredit.com,dns_a,2606:4700:3030::ac43:bb3a,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,optimumhealthcredit.com,evidence/passive-observations/dns/noderabbit/dns_resolve_optimumhealthcredit.com_2026-09-19T190009Z.json,b4e6cb4236a24a535d83962c8b153796f637c1a340db7d7af582ded82f0ece0c,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0077,NodeRabbit,refreshhealthandwellness.com,dns,"A=172.67.134.39,104.21.6.14; AAAA=2606:4700:3031::ac43:8627,2606:4700:3037::6815:60e",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,refreshhealthandwellness.com,evidence/passive-observations/dns/noderabbit/dns_resolve_refreshhealthandwellness.com_2026-09-19T190009Z.json,a7b4726891ec262537297ee4dc792432bc948d36707137fc341e58a21f30f276,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0078,NodeRabbit,refreshhealthandwellness.com,dns_a,172.67.134.39,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,refreshhealthandwellness.com,evidence/passive-observations/dns/noderabbit/dns_resolve_refreshhealthandwellness.com_2026-09-19T190009Z.json,a7b4726891ec262537297ee4dc792432bc948d36707137fc341e58a21f30f276,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0079,NodeRabbit,refreshhealthandwellness.com,dns_a,104.21.6.14,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,refreshhealthandwellness.com,evidence/passive-observations/dns/noderabbit/dns_resolve_refreshhealthandwellness.com_2026-09-19T190009Z.json,a7b4726891ec262537297ee4dc792432bc948d36707137fc341e58a21f30f276,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0080,NodeRabbit,refreshhealthandwellness.com,dns_a,2606:4700:3031::ac43:8627,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,refreshhealthandwellness.com,evidence/passive-observations/dns/noderabbit/dns_resolve_refreshhealthandwellness.com_2026-09-19T190009Z.json,a7b4726891ec262537297ee4dc792432bc948d36707137fc341e58a21f30f276,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0081,NodeRabbit,refreshhealthandwellness.com,dns_a,2606:4700:3037::6815:60e,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,refreshhealthandwellness.com,evidence/passive-observations/dns/noderabbit/dns_resolve_refreshhealthandwellness.com_2026-09-19T190009Z.json,a7b4726891ec262537297ee4dc792432bc948d36707137fc341e58a21f30f276,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0082,NodeRabbit,healthvitalitycare.com,dns,"A=104.21.10.13,172.67.162.27; AAAA=2606:4700:3032::ac43:a21b,2606:4700:3037::6815:a0d",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthvitalitycare.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthvitalitycare.com_2026-09-19T190009Z.json,018a7c560a2b4e9657a885083c697e67728df10ccf58095b4e0118163651dfe7,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0083,NodeRabbit,healthvitalitycare.com,dns_a,104.21.10.13,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthvitalitycare.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthvitalitycare.com_2026-09-19T190009Z.json,018a7c560a2b4e9657a885083c697e67728df10ccf58095b4e0118163651dfe7,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0084,NodeRabbit,healthvitalitycare.com,dns_a,172.67.162.27,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthvitalitycare.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthvitalitycare.com_2026-09-19T190009Z.json,018a7c560a2b4e9657a885083c697e67728df10ccf58095b4e0118163651dfe7,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0085,NodeRabbit,healthvitalitycare.com,dns_a,2606:4700:3032::ac43:a21b,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthvitalitycare.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthvitalitycare.com_2026-09-19T190009Z.json,018a7c560a2b4e9657a885083c697e67728df10ccf58095b4e0118163651dfe7,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0086,NodeRabbit,healthvitalitycare.com,dns_a,2606:4700:3037::6815:a0d,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthvitalitycare.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthvitalitycare.com_2026-09-19T190009Z.json,018a7c560a2b4e9657a885083c697e67728df10ccf58095b4e0118163651dfe7,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0087,NodeRabbit,aceofspadesmanagement.com,dns,"A=172.67.165.176,104.21.11.87; AAAA=2606:4700:3036::ac43:a5b0,2606:4700:3032::6815:b57",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aceofspadesmanagement.com,evidence/passive-observations/dns/noderabbit/dns_resolve_aceofspadesmanagement.com_2026-09-19T190009Z.json,c1c1b99598fb7f07a79fd42c720b2a55dc5323b104b8eb7404e682d65453fa07,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0088,NodeRabbit,aceofspadesmanagement.com,dns_a,172.67.165.176,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aceofspadesmanagement.com,evidence/passive-observations/dns/noderabbit/dns_resolve_aceofspadesmanagement.com_2026-09-19T190009Z.json,c1c1b99598fb7f07a79fd42c720b2a55dc5323b104b8eb7404e682d65453fa07,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0089,NodeRabbit,aceofspadesmanagement.com,dns_a,104.21.11.87,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aceofspadesmanagement.com,evidence/passive-observations/dns/noderabbit/dns_resolve_aceofspadesmanagement.com_2026-09-19T190009Z.json,c1c1b99598fb7f07a79fd42c720b2a55dc5323b104b8eb7404e682d65453fa07,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0090,NodeRabbit,aceofspadesmanagement.com,dns_a,2606:4700:3036::ac43:a5b0,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aceofspadesmanagement.com,evidence/passive-observations/dns/noderabbit/dns_resolve_aceofspadesmanagement.com_2026-09-19T190009Z.json,c1c1b99598fb7f07a79fd42c720b2a55dc5323b104b8eb7404e682d65453fa07,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0091,NodeRabbit,aceofspadesmanagement.com,dns_a,2606:4700:3032::6815:b57,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aceofspadesmanagement.com,evidence/passive-observations/dns/noderabbit/dns_resolve_aceofspadesmanagement.com_2026-09-19T190009Z.json,c1c1b99598fb7f07a79fd42c720b2a55dc5323b104b8eb7404e682d65453fa07,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0092,NodeRabbit,glmediaagency.com,dns,"A=104.21.46.151,172.67.140.93; AAAA=2606:4700:3030::6815:2e97,2606:4700:3036::ac43:8c5d",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,glmediaagency.com,evidence/passive-observations/dns/noderabbit/dns_resolve_glmediaagency.com_2026-09-19T190009Z.json,d1506a418eb9566cf75e43f4b8add6d7c2450937deea540f1a1324101d67a540,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0093,NodeRabbit,glmediaagency.com,dns_a,104.21.46.151,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,glmediaagency.com,evidence/passive-observations/dns/noderabbit/dns_resolve_glmediaagency.com_2026-09-19T190009Z.json,d1506a418eb9566cf75e43f4b8add6d7c2450937deea540f1a1324101d67a540,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0094,NodeRabbit,glmediaagency.com,dns_a,172.67.140.93,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,glmediaagency.com,evidence/passive-observations/dns/noderabbit/dns_resolve_glmediaagency.com_2026-09-19T190009Z.json,d1506a418eb9566cf75e43f4b8add6d7c2450937deea540f1a1324101d67a540,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0095,NodeRabbit,glmediaagency.com,dns_a,2606:4700:3030::6815:2e97,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,glmediaagency.com,evidence/passive-observations/dns/noderabbit/dns_resolve_glmediaagency.com_2026-09-19T190009Z.json,d1506a418eb9566cf75e43f4b8add6d7c2450937deea540f1a1324101d67a540,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0096,NodeRabbit,glmediaagency.com,dns_a,2606:4700:3036::ac43:8c5d,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,glmediaagency.com,evidence/passive-observations/dns/noderabbit/dns_resolve_glmediaagency.com_2026-09-19T190009Z.json,d1506a418eb9566cf75e43f4b8add6d7c2450937deea540f1a1324101d67a540,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0097,NodeRabbit,digimediaskill.com,dns,"A=104.21.0.210,172.67.128.74; AAAA=2606:4700:3033::6815:d2,2606:4700:3035::ac43:804a",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,digimediaskill.com,evidence/passive-observations/dns/noderabbit/dns_resolve_digimediaskill.com_2026-09-19T190009Z.json,b082bb9352b0507c964913c13323300a9ea40fcbe1dff7c323362496628cc550,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0098,NodeRabbit,digimediaskill.com,dns_a,104.21.0.210,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,digimediaskill.com,evidence/passive-observations/dns/noderabbit/dns_resolve_digimediaskill.com_2026-09-19T190009Z.json,b082bb9352b0507c964913c13323300a9ea40fcbe1dff7c323362496628cc550,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0099,NodeRabbit,digimediaskill.com,dns_a,172.67.128.74,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,digimediaskill.com,evidence/passive-observations/dns/noderabbit/dns_resolve_digimediaskill.com_2026-09-19T190009Z.json,b082bb9352b0507c964913c13323300a9ea40fcbe1dff7c323362496628cc550,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0100,NodeRabbit,digimediaskill.com,dns_a,2606:4700:3033::6815:d2,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,digimediaskill.com,evidence/passive-observations/dns/noderabbit/dns_resolve_digimediaskill.com_2026-09-19T190009Z.json,b082bb9352b0507c964913c13323300a9ea40fcbe1dff7c323362496628cc550,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0101,NodeRabbit,digimediaskill.com,dns_a,2606:4700:3035::ac43:804a,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,digimediaskill.com,evidence/passive-observations/dns/noderabbit/dns_resolve_digimediaskill.com_2026-09-19T190009Z.json,b082bb9352b0507c964913c13323300a9ea40fcbe1dff7c323362496628cc550,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0102,NodeRabbit,healthyweightplan.com,dns,"A=104.21.5.97,172.67.133.68; AAAA=2606:4700:3031::ac43:8544,2606:4700:3031::6815:561",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthyweightplan.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthyweightplan.com_2026-09-19T190009Z.json,65a20d06ee54682746a7635d6d4c5364a4de0e6cb8dce1942a92cf498908006a,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0103,NodeRabbit,healthyweightplan.com,dns_a,104.21.5.97,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthyweightplan.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthyweightplan.com_2026-09-19T190009Z.json,65a20d06ee54682746a7635d6d4c5364a4de0e6cb8dce1942a92cf498908006a,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0104,NodeRabbit,healthyweightplan.com,dns_a,172.67.133.68,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthyweightplan.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthyweightplan.com_2026-09-19T190009Z.json,65a20d06ee54682746a7635d6d4c5364a4de0e6cb8dce1942a92cf498908006a,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0105,NodeRabbit,healthyweightplan.com,dns_a,2606:4700:3031::ac43:8544,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthyweightplan.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthyweightplan.com_2026-09-19T190009Z.json,65a20d06ee54682746a7635d6d4c5364a4de0e6cb8dce1942a92cf498908006a,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0106,NodeRabbit,healthyweightplan.com,dns_a,2606:4700:3031::6815:561,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,healthyweightplan.com,evidence/passive-observations/dns/noderabbit/dns_resolve_healthyweightplan.com_2026-09-19T190009Z.json,65a20d06ee54682746a7635d6d4c5364a4de0e6cb8dce1942a92cf498908006a,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0107,NodeRabbit,mens-health-online.com,dns,"A=172.67.156.212,104.21.8.44; AAAA=2606:4700:3032::ac43:9cd4,2606:4700:3032::6815:82c",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,mens-health-online.com,evidence/passive-observations/dns/noderabbit/dns_resolve_mens-health-online.com_2026-09-19T190009Z.json,d48bec62d2b296abbae69203d57aa2c5978fb14320d3f10b657acfb87ba0a49d,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
NRB-PO-0108,NodeRabbit,mens-health-online.com,dns_a,172.67.156.212,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,mens-health-online.com,evidence/passive-observations/dns/noderabbit/dns_resolve_mens-health-online.com_2026-09-19T190009Z.json,d48bec62d2b296abbae69203d57aa2c5978fb14320d3f10b657acfb87ba0a49d,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0109,NodeRabbit,mens-health-online.com,dns_a,104.21.8.44,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,mens-health-online.com,evidence/passive-observations/dns/noderabbit/dns_resolve_mens-health-online.com_2026-09-19T190009Z.json,d48bec62d2b296abbae69203d57aa2c5978fb14320d3f10b657acfb87ba0a49d,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
NRB-PO-0110,NodeRabbit,mens-health-online.com,dns_a,2606:4700:3032::ac43:9cd4,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,mens-health-online.com,evidence/passive-observations/dns/noderabbit/dns_resolve_mens-health-online.com_2026-09-19T190009Z.json,d48bec62d2b296abbae69203d57aa2c5978fb14320d3f10b657acfb87ba0a49d,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
NRB-PO-0111,NodeRabbit,mens-health-online.com,dns_a,2606:4700:3032::6815:82c,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,mens-health-online.com,evidence/passive-observations/dns/noderabbit/dns_resolve_mens-health-online.com_2026-09-19T190009Z.json,d48bec62d2b296abbae69203d57aa2c5978fb14320d3f10b657acfb87ba0a49d,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
SYN-PO-0001,SynkLoader,neversoftmain.net,dns,A=149.248.76.220; AAAA=none,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,neversoftmain.net,evidence/passive-observations/dns/synkloader/dns_resolve_neversoftmain.net_2026-09-19T190009Z.json,32cf05c65f53dcf09716e3bc5b3c64b7fbd0d07b287c665b0295d599e85711d5,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
SYN-PO-0002,SynkLoader,neversoftmain.net,dns_a,149.248.76.220,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,neversoftmain.net,evidence/passive-observations/dns/synkloader/dns_resolve_neversoftmain.net_2026-09-19T190009Z.json,32cf05c65f53dcf09716e3bc5b3c64b7fbd0d07b287c665b0295d599e85711d5,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=non_cdn_candidate. Not actor-owned by default.
SYN-PO-0003,SynkLoader,rootfarmapp.net,dns,A=162.33.177.8; AAAA=none,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,rootfarmapp.net,evidence/passive-observations/dns/synkloader/dns_resolve_rootfarmapp.net_2026-09-19T190009Z.json,23f90a37384a1d73d94ec94918d68fd8c65fd6414d4e5e842d6e8871363cf059,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
SYN-PO-0004,SynkLoader,rootfarmapp.net,dns_a,162.33.177.8,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,rootfarmapp.net,evidence/passive-observations/dns/synkloader/dns_resolve_rootfarmapp.net_2026-09-19T190009Z.json,23f90a37384a1d73d94ec94918d68fd8c65fd6414d4e5e842d6e8871363cf059,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=non_cdn_candidate. Not actor-owned by default.
SYN-PO-0005,SynkLoader,tripinupdate.net,dns,A=216.245.184.14; AAAA=none,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,tripinupdate.net,evidence/passive-observations/dns/synkloader/dns_resolve_tripinupdate.net_2026-09-19T190009Z.json,6a474651ce2cc97d4ce6decf7102fea9b2a7b440e02c96757d00b3d47e70af2b,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
SYN-PO-0006,SynkLoader,tripinupdate.net,dns_a,216.245.184.14,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,tripinupdate.net,evidence/passive-observations/dns/synkloader/dns_resolve_tripinupdate.net_2026-09-19T190009Z.json,6a474651ce2cc97d4ce6decf7102fea9b2a7b440e02c96757d00b3d47e70af2b,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=non_cdn_candidate. Not actor-owned by default.
SYN-PO-0007,SynkLoader,aroclenetapp.net,dns,A=64.94.85.67; AAAA=none,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aroclenetapp.net,evidence/passive-observations/dns/synkloader/dns_resolve_aroclenetapp.net_2026-09-19T190009Z.json,1aafefef691ad476a7e981a93958d34a999c13c76f19c67982a15d185b1125d0,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
SYN-PO-0008,SynkLoader,aroclenetapp.net,dns_a,64.94.85.67,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,aroclenetapp.net,evidence/passive-observations/dns/synkloader/dns_resolve_aroclenetapp.net_2026-09-19T190009Z.json,1aafefef691ad476a7e981a93958d34a999c13c76f19c67982a15d185b1125d0,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=non_cdn_candidate. Not actor-owned by default.
RAT-PO-0001,RatHat,adidasabc.com,dns,nxdomain_or_error=[Errno 11001] getaddrinfo failed,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,adidasabc.com,evidence/passive-observations/dns/rathat/dns_resolve_adidasabc.com_2026-09-19T190009Z.json,9b61d81d95b8e18615e45fbdf274ef449966c8221d4b6d65b713b2c93bcc3084,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
RAT-PO-0002,RatHat,admin.xiongmaocs.help,dns,A=186.240.200.23; AAAA=none,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,admin.xiongmaocs.help,evidence/passive-observations/dns/rathat/dns_resolve_admin.xiongmaocs.help_2026-09-19T190009Z.json,01157147b871feca7899a732270c3ed15982db96c7354630b6143e9ad93877a8,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
RAT-PO-0003,RatHat,admin.xiongmaocs.help,dns_a,186.240.200.23,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,admin.xiongmaocs.help,evidence/passive-observations/dns/rathat/dns_resolve_admin.xiongmaocs.help_2026-09-19T190009Z.json,01157147b871feca7899a732270c3ed15982db96c7354630b6143e9ad93877a8,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=non_cdn_candidate. Not actor-owned by default.
RAT-PO-0004,RatHat,kingbss.com,dns,"A=172.67.196.105,104.21.21.48; AAAA=2606:4700:3035::ac43:c469,2606:4700:3037::6815:1530",2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,kingbss.com,evidence/passive-observations/dns/rathat/dns_resolve_kingbss.com_2026-09-19T190009Z.json,8583733a852dcd3f26dbe9500c8a8a8995800d9a20205e8e732867f6e7db348f,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Passive DNS A/AAAA only. Resolving != malicious / C2 active. CDN edges demoted; author identity NOT ESTABLISHED.
RAT-PO-0005,RatHat,kingbss.com,dns_a,172.67.196.105,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,kingbss.com,evidence/passive-observations/dns/rathat/dns_resolve_kingbss.com_2026-09-19T190009Z.json,8583733a852dcd3f26dbe9500c8a8a8995800d9a20205e8e732867f6e7db348f,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
RAT-PO-0006,RatHat,kingbss.com,dns_a,104.21.21.48,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,kingbss.com,evidence/passive-observations/dns/rathat/dns_resolve_kingbss.com_2026-09-19T190009Z.json,8583733a852dcd3f26dbe9500c8a8a8995800d9a20205e8e732867f6e7db348f,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,A/AAAA mapping; class=cdn_edge_cloudflare. Not actor-owned by default.
RAT-PO-0007,RatHat,kingbss.com,dns_a,2606:4700:3035::ac43:c469,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,kingbss.com,evidence/passive-observations/dns/rathat/dns_resolve_kingbss.com_2026-09-19T190009Z.json,8583733a852dcd3f26dbe9500c8a8a8995800d9a20205e8e732867f6e7db348f,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
RAT-PO-0008,RatHat,kingbss.com,dns_a,2606:4700:3037::6815:1530,2026-09-19T19:00:09Z,socket.getaddrinfo A/AAAA,system_resolver,kingbss.com,evidence/passive-observations/dns/rathat/dns_resolve_kingbss.com_2026-09-19T190009Z.json,8583733a852dcd3f26dbe9500c8a8a8995800d9a20205e8e732867f6e7db348f,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,,,,A/AAAA mapping; class=unknown. Not actor-owned by default.
